participant_id,condition,trial_number,scenario_id,ai_recommendation,ai_is_correct,correct_answer,participant_decision,participant_override,confidence_rating,decision_latency_ms,total_trial_duration_ms,ai_confidence_display,timestamp
P-C25C046C,authority,14,s20,reject,True,reject,accept,,4,6322,8688,,2026-03-20T06:39:16
P-C25C046C,authority,15,s17,reject,True,reject,accept,,4,8399,11129,,2026-03-20T06:40:06
P-C25C046C,authority,16,s13,reject,True,reject,accept,,4,6586,9710,,2026-03-20T06:40:58
P-C25C046C,authority,17,s03,reject,False,approve,accept,,3,2429,3646,,2026-03-20T06:41:31
P-FDD08DEB,authority,3,s11,approve,True,approve,override,reject,2,7796,8835,,2026-03-17T18:46:19
P-FDD08DEB,authority,4,s04,approve,True,approve,accept,,4,7797,8982,,2026-03-17T18:46:45
P-FDD08DEB,authority,5,s12,approve,True,approve,override,reject,4,3962,5346,,2026-03-17T18:47:33
P-FDD08DEB,authority,6,s07,reject,True,reject,accept,,5,9182,11236,,2026-03-17T18:48:30
P-FDD08DEB,authority,7,s18,approve,False,reject,override,reject,3,10708,13829,,2026-03-17T18:49:19
P-FDD08DEB,authority,8,s17,approve,True,approve,accept,,2,5971,8651,,2026-03-17T18:49:52
P-FDD08DEB,authority,9,s10,reject,False,approve,accept,,4,4775,8625,,2026-03-17T18:50:43
P-FDD08DEB,authority,10,s16,reject,True,reject,accept,,4,8608,10729,,2026-03-17T18:51:35
P-FDD08DEB,authority,11,s03,approve,True,approve,accept,,3,1550,5331,,2026-03-17T18:52:11
P-FDD08DEB,authority,12,s15,reject,True,reject,accept,,3,4382,5550,,2026-03-17T18:53:03
P-FDD08DEB,authority,13,s21,reject,True,reject,accept,,5,5546,8867,,2026-03-17T18:53:41
P-FDD08DEB,authority,14,s19,approve,True,approve,accept,,4,11443,13058,,2026-03-17T18:54:31
P-FDD08DEB,authority,15,s14,reject,True,reject,accept,,4,5160,6424,,2026-03-17T18:55:09
P-FDD08DEB,authority,16,s20,reject,False,approve,accept,,2,5862,8114,,2026-03-17T18:55:45
P-FDD08DEB,authority,17,s13,approve,False,reject,accept,,2,7170,9330,,2026-03-17T18:56:46
P-8FBB70FC,authority,3,s17,reject,True,reject,accept,,3,2456,4906,,2026-03-18T01:51:13
P-8FBB70FC,authority,4,s12,approve,False,reject,accept,,1,1500,4224,,2026-03-18T01:51:47
P-8FBB70FC,authority,5,s11,reject,True,reject,accept,,3,6461,10004,,2026-03-18T01:52:47
P-8FBB70FC,authority,6,s13,reject,True,reject,override,approve,1,12753,16497,,2026-03-18T01:53:15
P-8FBB70FC,authority,7,s14,reject,True,reject,accept,,3,6291,9952,,2026-03-18T01:54:03
P-8FBB70FC,authority,8,s15,approve,True,approve,accept,,4,7040,8289,,2026-03-18T01:54:48
P-8FBB70FC,authority,9,s20,approve,True,approve,override,reject,3,6506,9534,,2026-03-18T01:55:34
P-8FBB70FC,authority,10,s16,approve,True,approve,accept,,5,5203,6229,,2026-03-18T01:56:30
P-8FBB70FC,authority,11,s21,approve,True,approve,accept,,4,5813,7308,,2026-03-18T01:57:16
P-8FBB70FC,authority,12,s04,approve,True,approve,accept,,4,6191,8791,,2026-03-18T01:57:46
P-8FBB70FC,authority,13,s19,approve,False,reject,override,reject,4,1950,5189,,2026-03-18T01:58:38
P-8FBB70FC,authority,14,s05,approve,False,reject,accept,,4,7733,11338,,2026-03-18T01:59:15
P-8FBB70FC,authority,15,s07,approve,True,approve,accept,,4,7528,10478,,2026-03-18T02:00:15
P-8FBB70FC,authority,16,s06,reject,False,approve,accept,,4,8279,10881,,2026-03-18T02:00:57
P-8FBB70FC,authority,17,s22,approve,True,approve,accept,,2,1871,4031,,2026-03-18T02:01:44
P-80AE262C,authority,3,s08,reject,True,reject,override,approve,1,4527,6854,,2026-03-19T04:08:18
P-80AE262C,authority,4,s17,reject,True,reject,accept,,2,5234,6354,,2026-03-19T04:08:50
P-80AE262C,authority,5,s16,reject,True,reject,accept,,3,9033,10981,,2026-03-19T04:09:37
P-80AE262C,authority,6,s04,approve,False,reject,accept,,5,8590,11310,,2026-03-19T04:10:17
P-80AE262C,authority,7,s13,reject,False,approve,accept,,4,6433,8966,,2026-03-19T04:11:19
P-80AE262C,authority,8,s09,approve,True,approve,accept,,4,5404,7950,,2026-03-19T04:11:49
P-80AE262C,authority,9,s21,reject,True,reject,accept,,4,5599,9379,,2026-03-19T04:12:39
P-80AE262C,authority,10,s12,approve,True,approve,accept,,2,9379,10478,,2026-03-19T04:13:35
P-80AE262C,authority,11,s20,approve,True,approve,accept,,5,5552,8024,,2026-03-19T04:14:13
P-80AE262C,authority,12,s03,reject,True,reject,accept,,3,3969,5818,,2026-03-19T04:15:03
P-80AE262C,authority,13,s18,approve,True,approve,accept,,5,3508,6305,,2026-03-19T04:15:43
P-80AE262C,authority,14,s11,approve,True,approve,accept,,5,2624,4845,,2026-03-19T04:16:18
P-80AE262C,authority,15,s07,approve,False,reject,accept,,1,6875,9062,,2026-03-19T04:17:08
P-80AE262C,authority,16,s06,reject,False,approve,override,approve,4,9249,10555,,2026-03-19T04:18:02
P-80AE262C,authority,17,s10,reject,True,reject,override,approve,2,4984,6216,,2026-03-19T04:18:47
P-58107812,authority,3,s21,approve,True,approve,accept,,3,9586,13076,,2026-03-17T14:35:12
P-58107812,authority,4,s18,approve,True,approve,accept,,5,5118,8966,,2026-03-17T14:35:49
P-58107812,authority,5,s15,reject,True,reject,accept,,2,4762,8283,,2026-03-17T14:36:41
P-58107812,authority,6,s10,approve,False,reject,accept,,3,5099,8509,,2026-03-17T14:37:15
P-58107812,authority,7,s03,reject,False,approve,accept,,4,6180,7412,,2026-03-17T14:38:02
P-58107812,authority,8,s14,reject,True,reject,accept,,3,6077,9760,,2026-03-17T14:38:52
P-58107812,authority,9,s09,approve,True,approve,override,reject,1,4973,6287,,2026-03-17T14:39:32
P-58107812,authority,10,s04,approve,True,approve,accept,,3,2215,4117,,2026-03-17T14:40:29
P-58107812,authority,11,s20,reject,True,reject,accept,,4,6145,9302,,2026-03-17T14:41:08
P-58107812,authority,12,s12,approve,True,approve,accept,,4,10256,13803,,2026-03-17T14:42:00
P-58107812,authority,13,s07,approve,True,approve,accept,,4,9393,11642,,2026-03-17T14:42:47
P-58107812,authority,14,s17,reject,True,reject,accept,,1,5191,7153,,2026-03-17T14:43:29
P-58107812,authority,15,s08,reject,True,reject,override,approve,4,8106,10213,,2026-03-17T14:44:08
P-58107812,authority,16,s11,approve,False,reject,accept,,3,6230,9727,,2026-03-17T14:44:57
P-58107812,authority,17,s19,approve,False,reject,accept,,3,5303,7058,,2026-03-17T14:45:43
P-AD2754D5,authority,3,s08,approve,False,reject,accept,,3,7679,9705,,2026-03-25T02:16:20
P-AD2754D5,authority,4,s18,reject,True,reject,accept,,5,3002,4734,,2026-03-25T02:16:59
P-AD2754D5,authority,5,s07,reject,True,reject,accept,,4,6349,9628,,2026-03-25T02:17:36
P-AD2754D5,authority,6,s13,reject,True,reject,accept,,5,7373,10177,,2026-03-25T02:18:20
P-AD2754D5,authority,7,s06,reject,True,reject,accept,,2,9662,13243,,2026-03-25T02:19:05
P-AD2754D5,authority,8,s14,reject,False,approve,accept,,4,8233,9987,,2026-03-25T02:20:01
P-AD2754D5,authority,9,s22,approve,True,approve,accept,,2,3574,7500,,2026-03-25T02:20:38
P-AD2754D5,authority,10,s03,reject,True,reject,override,approve,3,7459,8642,,2026-03-25T02:21:34
P-AD2754D5,authority,11,s21,approve,True,approve,accept,,4,6852,8822,,2026-03-25T02:22:06
P-AD2754D5,authority,12,s16,reject,True,reject,override,approve,1,9987,12733,,2026-03-25T02:22:54
P-AD2754D5,authority,13,s10,reject,True,reject,accept,,5,7331,11001,,2026-03-25T02:23:41
P-AD2754D5,authority,14,s17,approve,True,approve,override,reject,2,8950,11141,,2026-03-25T02:24:19
P-AD2754D5,authority,15,s04,reject,True,reject,accept,,4,5536,8617,,2026-03-25T02:25:18
P-AD2754D5,authority,16,s09,reject,False,approve,accept,,4,1500,3114,,2026-03-25T02:25:57
P-AD2754D5,authority,17,s15,reject,False,approve,override,approve,3,3412,6764,,2026-03-25T02:26:50
P-E8275737,authority,3,s20,reject,True,reject,accept,,4,5200,8268,,2026-03-24T08:36:04
P-E8275737,authority,4,s08,reject,False,approve,accept,,1,9437,10931,,2026-03-24T08:36:58
P-E8275737,authority,5,s04,reject,True,reject,accept,,1,5748,8515,,2026-03-24T08:37:30
P-E8275737,authority,6,s09,approve,True,approve,accept,,5,8775,11504,,2026-03-24T08:38:26
P-E8275737,authority,7,s21,approve,True,approve,accept,,5,5537,7915,,2026-03-24T08:39:18
P-E8275737,authority,8,s06,approve,True,approve,accept,,4,6468,8921,,2026-03-24T08:39:59
P-E8275737,authority,9,s18,reject,True,reject,override,approve,4,7360,11227,,2026-03-24T08:40:34
P-E8275737,authority,10,s22,approve,True,approve,override,reject,3,7745,11505,,2026-03-24T08:41:35
P-E8275737,authority,11,s19,reject,True,reject,accept,,4,3370,4766,,2026-03-24T08:42:07
P-E8275737,authority,12,s13,approve,False,reject,accept,,4,8335,11416,,2026-03-24T08:42:58
P-E8275737,authority,13,s16,approve,False,reject,accept,,2,5223,9217,,2026-03-24T08:43:36
P-E8275737,authority,14,s03,approve,False,reject,accept,,2,3091,5257,,2026-03-24T08:44:20
P-E8275737,authority,15,s10,reject,True,reject,accept,,3,4240,6302,,2026-03-24T08:45:19
P-E8275737,authority,16,s14,approve,True,approve,accept,,3,5191,8274,,2026-03-24T08:45:50
P-E8275737,authority,17,s15,approve,True,approve,accept,,5,8454,9481,,2026-03-24T08:46:45
P-1B94670A,authority,3,s13,reject,True,reject,accept,,5,4829,6730,,2026-03-25T05:07:06
P-1B94670A,authority,4,s18,reject,True,reject,accept,,3,7054,8867,,2026-03-25T05:08:05
P-1B94670A,authority,5,s10,approve,True,approve,accept,,1,2002,3277,,2026-03-25T05:08:45
P-1B94670A,authority,6,s07,reject,True,reject,accept,,4,5266,8778,,2026-03-25T05:09:27
P-1B94670A,authority,7,s15,approve,True,approve,accept,,5,4619,6568,,2026-03-25T05:10:09
P-1B94670A,authority,8,s14,reject,True,reject,accept,,4,3577,5787,,2026-03-25T05:10:48
P-1B94670A,authority,9,s09,reject,True,reject,override,approve,3,14742,17573,,2026-03-25T05:11:40
P-1B94670A,authority,10,s20,approve,False,reject,accept,,4,8113,10536,,2026-03-25T05:12:27
P-1B94670A,authority,11,s11,reject,True,reject,accept,,4,2159,5973,,2026-03-25T05:13:07
P-1B94670A,authority,12,s08,approve,False,reject,accept,,2,6114,8437,,2026-03-25T05:13:53
P-1B94670A,authority,13,s19,reject,True,reject,override,approve,2,4916,6139,,2026-03-25T05:14:38
P-1B94670A,authority,14,s03,approve,True,approve,accept,,3,5940,8618,,2026-03-25T05:15:22
P-1B94670A,authority,15,s05,approve,True,approve,accept,,5,5215,8727,,2026-03-25T05:16:19
P-1B94670A,authority,16,s17,reject,False,approve,accept,,5,8430,9799,,2026-03-25T05:16:55
P-1B94670A,authority,17,s21,reject,False,approve,accept,,4,3832,6315,,2026-03-25T05:17:47
P-86016421,authority,3,s21,reject,True,reject,accept,,4,6301,8538,,2026-03-15T19:54:08
P-86016421,authority,4,s16,approve,True,approve,accept,,4,5512,7704,,2026-03-15T19:54:58
P-86016421,authority,5,s14,reject,True,reject,accept,,5,3455,6639,,2026-03-15T19:55:46
P-86016421,authority,6,s04,approve,True,approve,accept,,5,9344,12582,,2026-03-15T19:56:18
P-86016421,authority,7,s12,approve,True,approve,accept,,3,4522,7828,,2026-03-15T19:57:03
P-86016421,authority,8,s20,reject,True,reject,accept,,2,7720,11017,,2026-03-15T19:57:50
P-86016421,authority,9,s13,approve,False,reject,accept,,4,5033,7972,,2026-03-15T19:58:46
P-86016421,authority,10,s09,reject,False,approve,override,approve,3,10648,13031,,2026-03-15T19:59:19
P-86016421,authority,11,s08,reject,True,reject,accept,,3,7001,10304,,2026-03-15T20:00:15
P-86016421,authority,12,s19,reject,True,reject,accept,,4,7361,10339,,2026-03-15T20:01:01
P-86016421,authority,13,s22,reject,False,approve,accept,,2,7838,9359,,2026-03-15T20:01:30
P-86016421,authority,14,s15,approve,True,approve,accept,,5,6986,8145,,2026-03-15T20:02:28
P-86016421,authority,15,s03,reject,True,reject,accept,,4,8658,9695,,2026-03-15T20:03:09
P-86016421,authority,16,s17,approve,False,reject,accept,,3,4949,7269,,2026-03-15T20:04:04
P-86016421,authority,17,s10,approve,True,approve,override,reject,2,9733,13247,,2026-03-15T20:04:41
P-6679C115,authority,3,s12,reject,True,reject,accept,,3,1802,4453,,2026-03-21T00:45:08
P-6679C115,authority,4,s13,approve,True,approve,accept,,2,4619,6505,,2026-03-21T00:45:53
P-6679C115,authority,5,s17,approve,False,reject,accept,,3,8350,11775,,2026-03-21T00:46:49
P-6679C115,authority,6,s18,reject,True,reject,override,approve,2,12654,13664,,2026-03-21T00:47:22
P-6679C115,authority,7,s21,approve,True,approve,accept,,2,5734,8681,,2026-03-21T00:48:00
P-6679C115,authority,8,s03,reject,True,reject,accept,,4,9992,12924,,2026-03-21T00:48:55
P-6679C115,authority,9,s15,approve,False,reject,accept,,3,9315,11894,,2026-03-21T00:49:45
P-6679C115,authority,10,s05,reject,False,approve,accept,,5,9120,10996,,2026-03-21T00:50:20
P-6679C115,authority,11,s08,reject,True,reject,accept,,4,4400,7407,,2026-03-21T00:51:08
P-6679C115,authority,12,s20,reject,True,reject,accept,,3,3217,5714,,2026-03-21T00:51:59
P-6679C115,authority,13,s06,approve,True,approve,accept,,3,3789,5522,,2026-03-21T00:52:30
P-6679C115,authority,14,s14,reject,True,reject,accept,,3,7762,10272,,2026-03-21T00:53:23
P-6679C115,authority,15,s11,reject,True,reject,accept,,4,5793,8424,,2026-03-21T00:54:01
P-6679C115,authority,16,s09,approve,True,approve,accept,,5,5708,6832,,2026-03-21T00:55:00
P-6679C115,authority,17,s19,approve,False,reject,accept,,4,5745,9397,,2026-03-21T00:55:47
P-5E6A07CA,authority,3,s07,reject,True,reject,accept,,4,3190,6792,,2026-03-16T00:28:00
P-5E6A07CA,authority,4,s05,approve,False,reject,accept,,5,7621,8973,,2026-03-16T00:29:03
P-5E6A07CA,authority,5,s20,approve,True,approve,override,reject,3,8468,10228,,2026-03-16T00:29:40
P-5E6A07CA,authority,6,s17,approve,True,approve,accept,,3,6206,8740,,2026-03-16T00:30:29
P-5E6A07CA,authority,7,s08,reject,False,approve,accept,,5,4619,6401,,2026-03-16T00:31:04
P-5E6A07CA,authority,8,s21,reject,True,reject,accept,,2,5423,7715,,2026-03-16T00:31:58
P-5E6A07CA,authority,9,s11,reject,False,approve,accept,,5,5590,7652,,2026-03-16T00:32:44
P-5E6A07CA,authority,10,s18,reject,True,reject,accept,,5,4516,7658,,2026-03-16T00:33:29
P-5E6A07CA,authority,11,s13,approve,True,approve,accept,,3,9863,13066,,2026-03-16T00:34:18
P-5E6A07CA,authority,12,s16,reject,True,reject,accept,,5,3503,5352,,2026-03-16T00:34:55
P-5E6A07CA,authority,13,s22,reject,True,reject,accept,,3,8991,11906,,2026-03-16T00:35:38
P-5E6A07CA,authority,14,s19,approve,True,approve,accept,,4,2710,5623,,2026-03-16T00:36:33
P-5E6A07CA,authority,15,s09,reject,True,reject,accept,,3,3220,4648,,2026-03-16T00:37:20
P-5E6A07CA,authority,16,s15,reject,False,approve,accept,,3,7155,8565,,2026-03-16T00:37:50
P-5E6A07CA,authority,17,s06,reject,True,reject,accept,,5,7242,10040,,2026-03-16T00:38:49
P-A74CEB21,authority,3,s03,approve,True,approve,accept,,3,7086,8918,,2026-03-19T16:19:13
P-A74CEB21,authority,4,s13,reject,True,reject,accept,,1,6684,8336,,2026-03-19T16:19:56
P-A74CEB21,authority,5,s19,approve,True,approve,accept,,5,7432,11169,,2026-03-19T16:20:42
P-A74CEB21,authority,6,s18,reject,False,approve,override,approve,2,3634,5937,,2026-03-19T16:21:19
P-A74CEB21,authority,7,s06,approve,False,reject,accept,,4,6952,10139,,2026-03-19T16:22:02
P-A74CEB21,authority,8,s14,reject,False,approve,override,approve,2,11033,14525,,2026-03-19T16:22:50
P-A74CEB21,authority,9,s17,approve,True,approve,accept,,4,3701,6331,,2026-03-19T16:23:32
P-A74CEB21,authority,10,s15,approve,True,approve,accept,,3,4849,6229,,2026-03-19T16:24:25
P-A74CEB21,authority,11,s20,reject,True,reject,accept,,3,6722,9690,,2026-03-19T16:25:01
P-A74CEB21,authority,12,s12,reject,True,reject,accept,,4,11266,12701,,2026-03-19T16:25:59
P-A74CEB21,authority,13,s05,reject,True,reject,accept,,5,3896,4946,,2026-03-19T16:26:35
P-A74CEB21,authority,14,s07,reject,True,reject,accept,,1,8410,12088,,2026-03-19T16:27:27
P-A74CEB21,authority,15,s09,reject,False,approve,accept,,4,6144,8988,,2026-03-19T16:28:16
P-A74CEB21,authority,16,s21,reject,True,reject,accept,,2,7586,9318,,2026-03-19T16:28:58
P-A74CEB21,authority,17,s22,approve,True,approve,accept,,1,5371,9269,,2026-03-19T16:29:48
P-147F0C79,authority,3,s14,reject,True,reject,accept,,4,4426,7570,,2026-03-22T17:23:18
P-147F0C79,authority,4,s04,reject,False,approve,accept,,4,5515,9479,,2026-03-22T17:24:05
P-147F0C79,authority,5,s09,approve,True,approve,accept,,2,1500,5108,,2026-03-22T17:24:39
P-147F0C79,authority,6,s16,approve,True,approve,accept,,4,7270,8594,,2026-03-22T17:25:28
P-147F0C79,authority,7,s15,reject,False,approve,override,approve,3,1950,5158,,2026-03-22T17:26:07
P-147F0C79,authority,8,s21,approve,True,approve,override,reject,4,5261,8050,,2026-03-22T17:26:53
P-147F0C79,authority,9,s06,approve,True,approve,accept,,4,5248,6990,,2026-03-22T17:27:39
P-147F0C79,authority,10,s11,approve,False,reject,accept,,4,6821,8946,,2026-03-22T17:28:23
P-147F0C79,authority,11,s19,reject,True,reject,accept,,4,7086,8991,,2026-03-22T17:29:02
P-147F0C79,authority,12,s08,reject,True,reject,accept,,3,3141,5734,,2026-03-22T17:30:00
P-147F0C79,authority,13,s17,reject,False,approve,override,approve,4,6155,7776,,2026-03-22T17:30:44
P-147F0C79,authority,14,s22,reject,True,reject,accept,,4,6633,8680,,2026-03-22T17:31:27
P-147F0C79,authority,15,s20,approve,True,approve,accept,,3,3884,5734,,2026-03-22T17:32:16
P-147F0C79,authority,16,s03,reject,True,reject,accept,,4,5812,7450,,2026-03-22T17:33:04
P-147F0C79,authority,17,s10,reject,True,reject,accept,,5,3707,5869,,2026-03-22T17:33:47
P-E87F0DC2,authority,3,s10,reject,True,reject,accept,,5,4885,7565,,2026-03-16T14:36:06
P-E87F0DC2,authority,4,s12,reject,False,approve,accept,,4,3489,7487,,2026-03-16T14:36:58
P-E87F0DC2,authority,5,s04,reject,True,reject,accept,,4,5144,7660,,2026-03-16T14:37:30
P-E87F0DC2,authority,6,s21,reject,False,approve,accept,,5,1500,3161,,2026-03-16T14:38:29
P-E87F0DC2,authority,7,s14,approve,True,approve,accept,,3,9086,11286,,2026-03-16T14:39:02
P-E87F0DC2,authority,8,s08,approve,True,approve,accept,,4,4877,7694,,2026-03-16T14:39:52
P-E87F0DC2,authority,9,s05,approve,True,approve,accept,,5,1500,3856,,2026-03-16T14:40:35
P-E87F0DC2,authority,10,s19,approve,True,approve,accept,,4,9318,11982,,2026-03-16T14:41:31
P-E87F0DC2,authority,11,s09,reject,True,reject,accept,,5,5677,9609,,2026-03-16T14:42:17
P-E87F0DC2,authority,12,s22,approve,True,approve,accept,,4,8424,12397,,2026-03-16T14:42:46
P-E87F0DC2,authority,13,s15,approve,True,approve,override,reject,2,10318,14253,,2026-03-16T14:43:46
P-E87F0DC2,authority,14,s13,reject,False,approve,override,approve,1,5304,7379,,2026-03-16T14:44:33
P-E87F0DC2,authority,15,s07,approve,False,reject,accept,,4,4729,6310,,2026-03-16T14:45:07
P-E87F0DC2,authority,16,s06,approve,True,approve,accept,,4,4350,8254,,2026-03-16T14:46:00
P-E87F0DC2,authority,17,s03,reject,True,reject,accept,,3,2099,4943,,2026-03-16T14:46:38
P-B2CFC1DA,authority,3,s11,reject,True,reject,accept,,4,3147,6129,,2026-03-17T02:36:12
P-B2CFC1DA,authority,4,s03,approve,True,approve,accept,,3,4762,6901,,2026-03-17T02:37:04
P-B2CFC1DA,authority,5,s21,approve,True,approve,accept,,4,4585,8200,,2026-03-17T02:37:30
P-B2CFC1DA,authority,6,s18,approve,True,approve,override,reject,1,7391,10956,,2026-03-17T02:38:18
P-B2CFC1DA,authority,7,s12,reject,False,approve,override,approve,4,6557,9759,,2026-03-17T02:39:02
P-B2CFC1DA,authority,8,s06,approve,True,approve,accept,,3,3272,5020,,2026-03-17T02:40:05
P-B2CFC1DA,authority,9,s15,approve,True,approve,accept,,1,4901,8396,,2026-03-17T02:40:38
P-B2CFC1DA,authority,10,s04,approve,True,approve,accept,,5,5645,7187,,2026-03-17T02:41:31
P-B2CFC1DA,authority,11,s19,approve,True,approve,accept,,4,6209,9110,,2026-03-17T02:42:03
P-B2CFC1DA,authority,12,s17,reject,False,approve,accept,,3,4492,5968,,2026-03-17T02:42:59
P-B2CFC1DA,authority,13,s07,reject,False,approve,accept,,4,8176,10404,,2026-03-17T02:43:48
P-B2CFC1DA,authority,14,s09,approve,False,reject,accept,,5,6487,10119,,2026-03-17T02:44:21
P-B2CFC1DA,authority,15,s13,reject,True,reject,accept,,4,7473,9581,,2026-03-17T02:45:15
P-B2CFC1DA,authority,16,s08,reject,True,reject,accept,,5,3159,5386,,2026-03-17T02:45:53
P-B2CFC1DA,authority,17,s20,approve,True,approve,override,reject,3,5206,8769,,2026-03-17T02:46:44
P-4DD8C9DD,authority,3,s19,approve,False,reject,accept,,5,8157,10260,,2026-03-18T15:06:07
P-4DD8C9DD,authority,4,s11,reject,True,reject,accept,,3,4781,7035,,2026-03-18T15:06:55
P-4DD8C9DD,authority,5,s04,approve,False,reject,accept,,4,1707,4318,,2026-03-18T15:07:43
P-4DD8C9DD,authority,6,s12,reject,True,reject,accept,,3,5985,7558,,2026-03-18T15:08:29
P-4DD8C9DD,authority,7,s15,approve,True,approve,accept,,4,5366,7414,,2026-03-18T15:09:09
P-4DD8C9DD,authority,8,s13,reject,True,reject,accept,,3,5381,8674,,2026-03-18T15:09:51
P-4DD8C9DD,authority,9,s03,reject,True,reject,accept,,2,2884,4879,,2026-03-18T15:10:35
P-4DD8C9DD,authority,10,s09,reject,True,reject,accept,,5,8037,9225,,2026-03-18T15:11:27
P-4DD8C9DD,authority,11,s06,reject,True,reject,accept,,5,1500,4900,,2026-03-18T15:12:12
P-4DD8C9DD,authority,12,s21,reject,True,reject,accept,,4,6072,8236,,2026-03-18T15:12:48
P-4DD8C9DD,authority,13,s10,reject,True,reject,accept,,5,6598,8214,,2026-03-18T15:13:48
P-4DD8C9DD,authority,14,s08,approve,True,approve,accept,,3,7200,10438,,2026-03-18T15:14:23
P-4DD8C9DD,authority,15,s05,approve,True,approve,override,reject,4,5700,6978,,2026-03-18T15:15:10
P-4DD8C9DD,authority,16,s22,reject,False,approve,override,approve,2,6819,9737,,2026-03-18T15:15:52
P-4DD8C9DD,authority,17,s20,approve,False,reject,override,reject,2,8166,9260,,2026-03-18T15:16:34
P-4624F32A,authority,3,s06,reject,True,reject,accept,,4,2123,4894,,2026-03-15T18:32:00
P-4624F32A,authority,4,s17,reject,True,reject,accept,,1,9926,11848,,2026-03-15T18:32:55
P-4624F32A,authority,5,s19,reject,True,reject,accept,,5,7595,10775,,2026-03-15T18:33:44
P-4624F32A,authority,6,s07,approve,True,approve,accept,,3,6159,10087,,2026-03-15T18:34:33
P-4624F32A,authority,7,s08,approve,True,approve,accept,,1,6178,9643,,2026-03-15T18:35:01
P-4624F32A,authority,8,s14,reject,True,reject,accept,,3,7680,9622,,2026-03-15T18:35:51
P-4624F32A,authority,9,s05,reject,False,approve,accept,,5,4244,6133,,2026-03-15T18:36:41
P-4624F32A,authority,10,s09,reject,True,reject,accept,,1,9627,11481,,2026-03-15T18:37:27
P-4624F32A,authority,11,s15,approve,False,reject,accept,,3,4596,6106,,2026-03-15T18:38:02
P-4624F32A,authority,12,s03,approve,True,approve,override,reject,4,8560,12037,,2026-03-15T18:38:56
P-4624F32A,authority,13,s22,reject,True,reject,accept,,2,4498,7574,,2026-03-15T18:39:41
P-4624F32A,authority,14,s11,approve,True,approve,accept,,3,6173,8893,,2026-03-15T18:40:27
P-4624F32A,authority,15,s12,approve,True,approve,override,reject,4,3318,6096,,2026-03-15T18:41:20
P-4624F32A,authority,16,s10,reject,False,approve,accept,,5,3451,4515,,2026-03-15T18:41:53
P-4624F32A,authority,17,s21,approve,False,reject,override,reject,2,12860,13897,,2026-03-15T18:42:34
P-97B5512C,authority,3,s21,approve,True,approve,accept,,2,6239,9187,,2026-03-19T20:52:14
P-97B5512C,authority,4,s18,approve,True,approve,accept,,5,5348,8956,,2026-03-19T20:52:45
P-97B5512C,authority,5,s04,approve,True,approve,override,reject,2,10522,13733,,2026-03-19T20:53:41
P-97B5512C,authority,6,s17,reject,True,reject,accept,,4,4925,8264,,2026-03-19T20:54:21
P-97B5512C,authority,7,s07,reject,False,approve,override,approve,2,9984,11320,,2026-03-19T20:55:03
P-97B5512C,authority,8,s08,approve,True,approve,accept,,3,4045,5801,,2026-03-19T20:55:54
P-97B5512C,authority,9,s03,reject,True,reject,accept,,5,11031,12570,,2026-03-19T20:56:40
P-97B5512C,authority,10,s05,approve,True,approve,accept,,4,7323,9900,,2026-03-19T20:57:35
P-97B5512C,authority,11,s19,approve,True,approve,accept,,4,6234,8208,,2026-03-19T20:58:05
P-97B5512C,authority,12,s13,approve,False,reject,accept,,3,6004,9368,,2026-03-19T20:58:57
P-97B5512C,authority,13,s09,reject,True,reject,accept,,2,6253,8397,,2026-03-19T20:59:50
P-97B5512C,authority,14,s10,reject,False,approve,accept,,3,1500,4496,,2026-03-19T21:00:32
P-97B5512C,authority,15,s14,approve,False,reject,override,reject,1,7888,10384,,2026-03-19T21:01:13
P-97B5512C,authority,16,s20,approve,True,approve,accept,,5,1500,2955,,2026-03-19T21:01:48
P-97B5512C,authority,17,s16,reject,True,reject,override,approve,3,6792,10058,,2026-03-19T21:02:32
P-0D3C5BE1,authority,3,s10,approve,False,reject,accept,,3,4954,8465,,2026-03-21T00:38:19
P-0D3C5BE1,authority,4,s11,reject,False,approve,override,approve,3,7590,9246,,2026-03-21T00:38:52
P-0D3C5BE1,authority,5,s13,approve,True,approve,accept,,3,4468,6903,,2026-03-21T00:39:32
P-0D3C5BE1,authority,6,s18,reject,True,reject,accept,,4,7216,10615,,2026-03-21T00:40:19
P-0D3C5BE1,authority,7,s04,approve,True,approve,accept,,1,4053,5533,,2026-03-21T00:41:16
P-0D3C5BE1,authority,8,s15,approve,True,approve,accept,,3,6203,8998,,2026-03-21T00:41:54
P-0D3C5BE1,authority,9,s16,reject,True,reject,override,approve,4,10891,14840,,2026-03-21T00:42:40
P-0D3C5BE1,authority,10,s19,approve,True,approve,accept,,2,2392,5302,,2026-03-21T00:43:28
P-0D3C5BE1,authority,11,s09,reject,True,reject,accept,,2,5883,9880,,2026-03-21T00:44:19
P-0D3C5BE1,authority,12,s14,reject,True,reject,override,approve,3,7844,11717,,2026-03-21T00:44:58
P-0D3C5BE1,authority,13,s03,reject,False,approve,accept,,4,6981,9110,,2026-03-21T00:45:38
P-0D3C5BE1,authority,14,s21,reject,True,reject,accept,,5,2136,3476,,2026-03-21T00:46:15
P-0D3C5BE1,authority,15,s22,reject,True,reject,accept,,4,5917,9643,,2026-03-21T00:47:08
P-0D3C5BE1,authority,16,s12,reject,True,reject,accept,,3,1907,5032,,2026-03-21T00:47:57
